Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status
78.4,93.0,0.0,10.99,9703.068121,80.94046121593291,2.0,55.9,0.0,87.0,9.99,87.0,0.1,58487.451,5461438.0,1.2,0.9,0.904,16.7,Developed
77.0,177.0,1.0,9.45,0.0,96.0,0.0,5.9,1.0,96.0,1.61,93.0,0.1,7483.158469138474,12753375.120052494,2.8,3.0,0.6275510645976182,11.992792792792793,Developing
77.4,88.0,0.0,4.602860787172012,0.0,82.0,1677.0,55.8,0.0,74.0,5.9381895280235995,82.0,0.1,4574.9787,3535961.0,2.3,2.3,0.747,14.2,Developing
68.7,171.0,0.0,1.76,0.0,88.0,0.0,66.4,0.0,85.0,13.83,85.0,0.1,7483.158469138474,12753375.120052494,0.2,0.2,0.633,11.5,Developing
74.9,116.0,21.0,0.56,509.0020405,95.0,112.0,55.0,24.0,95.0,5.29,95.0,0.1,5432.2523,36819558.0,5.9,5.8,0.724,14.0,Developing
76.7,115.0,1.0,4.04,322.5863149,98.0,0.0,5.4,1.0,99.0,6.27,98.0,0.1,2832.188893,12753375.120052494,3.6,3.4,0.686,12.3,Developing
68.9,219.0,4.0,2.88,332.1056586,75.0,2.0,46.2,4.0,94.0,8.2,92.0,0.4,2338.772244,595962.0,2.1,2.0,0.615,11.6,Developing
62.4,281.0,10.0,0.01,25.70881695,73.0,12.0,47.2,13.0,8.0,4.78,79.0,0.8,229.95364,7592865.0,1.3,1.3,0.506,10.0,Developing
71.8,134.0,0.0,4.26,3.349816965,93.0,0.0,24.3,0.0,95.0,4.86,95.0,0.8,248.13459,474567.0,8.5,8.5,0.582,11.2,Developing
68.1,166.0,10.0,0.32,51.9919227,96.0,1.0,37.4,12.0,97.0,5.98,96.0,0.2,834.5412953,7815949.0,3.7,3.7,0.608,11.1,Developing
81.3,66.0,1.0,10.76,8547.292357,94.0,65.0,62.9,1.0,92.0,8.78,92.0,0.1,49664.6854,212492.0,0.7,0.6,0.921,19.1,Developed
52.2,449.0,97.0,3.94,0.0,9.0,23.0,18.1,149.0,91.0,4.66,9.0,10.0,7483.158469138474,12753375.120052494,7.7,7.6,0.6275510645976182,11.992792792792793,Developing
78.3,86.0,4.0,11.85,0.0,80.94046121593291,460.0,59.5,4.0,91.0,7.81,91.0,0.1,7483.158469138474,12753375.120052494,0.7,0.5,0.6275510645976182,11.992792792792793,Developed
73.1,11.0,9.0,0.05,1117.048134,97.0,373.0,6.2,10.0,96.0,3.42,96.0,0.1,13739.82945,12753375.120052494,7.2,7.3,0.761,12.4,Developing
82.0,69.0,3.0,7.99,6799.664423,80.94046121593291,0.0,24.4,4.0,95.0,8.18,98.0,0.1,37217.64873,127773.0,1.7,1.5,0.87,14.9,Developed
53.2,446.0,99.0,10.09,44.52614001,64.0,22.0,14.5,155.0,59.0,9.36,64.0,8.7,315.788227,2854394.0,6.5,6.5,0.429,10.9,Developing
76.0,89.0,0.0,0.12,1406.51194,99.0,24.0,29.1,0.0,99.0,3.9,92.0,0.1,18555.56649,12753375.120052494,6.6,6.1,0.823,13.4,Developing
75.0,24.0,5.0,8.48,415.1627705,21.0,1333.0,59.0,5.0,54.0,6.98,5.0,0.2,3569.75727,45761.0,2.4,2.5,0.734,14.9,Developing
79.0,81.0,1.0,8.09,160.8897265,91.0,5.0,58.6,1.0,92.0,8.72,92.0,0.1,1411.31339,19222.0,0.8,0.8,0.811,14.6,Developing
74.5,88.0,7.0,4.602860787172012,0.0,98.0,219.0,68.2,8.0,97.0,5.9381895280235995,98.0,0.1,2732.86172,12753375.120052494,7.8,7.6,0.845,16.1,Developing
61.9,254.0,38.0,0.01,28.66897829,9.0,319.0,27.3,55.0,91.0,4.63,9.0,0.9,1814.492297,26346251.0,6.6,6.4,0.57,11.5,Developing
72.6,154.0,0.0,7.91,145.8401998,97.0,0.0,43.9,0.0,94.0,6.41,97.0,0.1,7365.666659,12753375.120052494,3.8,3.8,0.0,15.8,Developing
72.7,112.0,1.0,2.26,404.3879434,83.0,5.0,57.9,1.0,83.0,1.86,83.0,0.1,5334.93329,3235366.0,4.9,4.8,0.0,14.9,Developing
67.1,235.0,1.0,9.89,0.0,92.0,687.0,46.5,2.0,97.0,6.65,95.0,0.1,7483.158469138474,12753375.120052494,3.6,3.7,0.6275510645976182,11.992792792792793,Developing
79.7,82.0,0.0,11.75,267.051312,87.0,0.0,57.9,0.0,96.0,6.8,99.0,0.1,1618.4928,479993.0,0.9,0.9,0.877,13.5,Developed
65.4,226.0,36.0,0.04,0.0,73.0,400.0,39.6,46.0,67.0,5.78,73.0,0.1,7483.158469138474,12753375.120052494,13.7,13.5,0.498,9.0,Developing
64.7,22.0,0.0,5.46,47.08931143,75.0,0.0,24.0,0.0,97.0,7.84,97.0,1.2,843.89447,159328.0,6.9,6.8,0.521,10.2,Developing
75.9,134.0,0.0,8.18,2156.229842,98.0,0.0,45.7,0.0,97.0,5.39,98.0,0.2,12565.44197,12753375.120052494,3.3,3.3,0.778,13.8,Developing
75.4,122.0,1.0,5.66,882.356362,94.0,0.0,57.7,1.0,95.0,11.59,94.0,0.1,4117.38853,332496.0,1.7,1.6,0.75,15.5,Developing
84.0,68.0,1.0,2.23,33.58620657,96.0,9.0,61.1,1.0,94.0,7.38,95.0,0.1,2195.1769,7537.0,1.1,1.1,0.87,15.7,Developing
64.2,275.0,7.0,0.01,0.0,9.0,71.0,26.8,10.0,9.0,5.15,9.0,3.0,7483.158469138474,12753375.120052494,7.6,7.3,0.581,11.1,Developing
69.1,176.0,114.0,4.602860787172012,0.0,78.0,15099.0,27.4,136.0,8.0,5.9381895280235995,78.0,0.3,3336.16686,258162113.0,1.4,1.2,0.686,12.9,Developing
63.7,183.0,364.0,0.01,28.98323119,65.0,4248.0,18.4,461.0,65.0,2.56,65.0,0.1,649.848233,15783.0,21.4,21.8,0.474,5.6,Developing
51.5,337.0,51.0,0.01,0.0,80.94046121593291,7.0,2.2,83.0,26.0,5.9381895280235995,26.0,0.9,7483.158469138474,12753375.120052494,7.4,7.2,0.6275510645976182,11.992792792792793,Developing
58.6,35.0,20.0,4.79,74.46033036,80.94046121593291,992.0,34.0,28.0,5.0,6.6,41.0,5.1,462.486524,85492.0,4.8,4.8,0.439,7.8,Developing
54.3,288.0,57.0,0.53,67.70920683,9.0,128.0,18.5,98.0,79.0,6.56,78.0,1.8,521.6425796,1322764.0,9.7,9.5,0.35,6.1,Developing
75.8,134.0,0.0,4.602860787172012,0.0,80.94046121593291,0.0,64.8,0.0,99.0,5.9381895280235995,99.0,0.1,12365.6263,984328.0,1.6,1.6,0.834,15.6,Developed
81.0,76.0,2.0,8.0,6333.177967,14.0,6.0,61.3,2.0,93.0,9.57,93.0,0.1,36189.58838,32312.0,0.5,0.4,0.886,15.8,Developing
47.8,586.0,5.0,2.86,38.57187011,80.94046121593291,217.0,25.4,7.0,78.0,7.53,78.0,31.2,437.819184,1885955.0,11.1,11.1,0.443,10.3,Developing
59.4,269.0,3.0,0.5,6.556583478,80.94046121593291,0.0,12.3,4.0,82.55018842069202,3.75,82.32408359027065,0.1,56.4249869,892531.0,12.1,12.2,0.47,9.8,Developing
73.4,16.0,0.0,1.6,611.9093566,97.0,37.0,17.3,0.0,96.0,5.89,96.0,0.1,3853.33348,312.0,14.5,14.6,0.617,12.2,Developing
64.0,224.0,8.0,0.01,5.00378288,80.94046121593291,5039.0,23.6,12.0,68.0,4.7,7.0,1.3,62.547286,342823.0,1.0,9.8,0.451,6.7,Developing
74.4,88.0,7.0,0.09,2017.643131,98.0,154.0,67.3,9.0,98.0,4.68,98.0,0.1,24575.434,12753375.120052494,7.7,7.5,0.841,15.8,Developing
61.9,261.0,35.0,0.71,55.43034455,84.0,0.0,16.7,51.0,83.0,4.98,84.0,0.6,377.8482928,19433523.0,7.9,7.8,0.483,9.1,Developing
64.0,213.0,9.0,5.39,0.0,78.0,113.0,18.7,13.0,79.0,2.2,78.0,0.3,7483.158469138474,12753375.120052494,9.2,9.4,0.542,9.9,Developing
73.0,12.0,4.0,0.6,373.2628643,98.0,41.0,59.3,4.0,98.0,8.35,98.0,0.1,2762.86354,6193191.0,3.8,3.8,0.736,13.6,Developing
68.0,27.0,10.0,3.87,0.0,93.0,0.0,48.6,12.0,92.0,5.76,93.0,0.2,7483.158469138474,12753375.120052494,1.2,1.1,0.636,13.8,Developing
55.3,316.0,88.0,0.01,10.5747282,63.0,8762.0,12.6,122.0,35.0,7.8,33.0,0.1,117.49698,2966463.0,2.1,2.4,0.34,5.9,Developing
72.7,171.0,1.0,3.89,160.2382416,80.94046121593291,0.0,42.5,1.0,99.0,5.34,99.0,2.2,3394.878,267711.0,2.0,1.8,0.68,10.9,Developing
76.1,114.0,0.0,9.89,0.0,98.0,0.0,57.8,0.0,98.0,8.0,98.0,0.1,7483.158469138474,12753375.120052494,1.2,1.3,0.838,15.0,Developed
77.3,67.0,0.0,1.92,1079.893546,96.0,0.0,23.1,0.0,96.0,8.11,96.0,0.1,6497.55443,377.0,13.9,14.0,0.663,11.8,Developing
81.1,62.0,0.0,6.9,8105.590882,80.94046121593291,25.0,56.5,0.0,98.0,9.23,98.0,0.1,55746.84238,9219637.0,1.3,1.3,0.897,15.7,Developed
78.0,14.0,41.0,1.49,256.4341746,77.0,30509.0,54.3,50.0,88.0,5.16,88.0,0.1,3119.63716,64191474.0,5.2,5.1,0.653,11.1,Developing
64.5,235.0,6.0,2.4,34.23979419,96.0,0.0,42.7,8.0,96.0,1.93,96.0,0.1,394.467675,4935762.0,3.2,3.3,0.0,10.5,Developing
71.2,17.0,4.0,6.66,233.8488603,80.94046121593291,0.0,39.8,5.0,9.0,7.61,89.0,0.1,1417.26582,546624.0,2.5,2.4,0.624,11.8,Developing
63.8,247.0,14.0,8.34,9.074569426,97.0,31.0,18.9,20.0,93.0,7.71,97.0,1.3,617.317648,151671.0,6.3,6.2,0.464,10.2,Developing
74.1,137.0,12.0,7.68,1349.025282,80.94046121593291,6.0,54.0,14.0,88.0,9.21,83.0,0.1,7669.273916,3757452.0,1.2,1.1,0.764,15.0,Developing
67.1,218.0,4.0,3.41,0.0,99.0,8.0,37.5,4.0,98.0,5.57,99.0,0.1,7483.158469138474,12753375.120052494,3.4,3.4,0.609,12.5,Developing
72.7,144.0,4.0,0.53,210.2417002,95.0,2198.0,27.0,5.0,95.0,3.4,96.0,0.1,3915.11546,2369897.0,9.7,9.4,0.725,11.9,Developing
73.2,159.0,4.0,3.14,231.9112915,92.0,0.0,45.1,5.0,93.0,8.4,93.0,0.6,1751.595857,7872658.0,2.3,2.3,0.597,11.1,Developing
59.7,247.0,24.0,0.35,66.02236299,54.0,31.0,19.1,42.0,87.0,5.68,87.0,0.7,733.581811,1955944.0,11.6,11.5,0.408,6.2,Developing
77.8,98.0,0.0,13.14,8246.130437,77.0,0.0,54.0,0.0,99.0,7.48,99.0,0.1,48735.99549,4363.0,1.0,1.0,0.848,13.5,Developed
74.7,115.0,1.0,0.58,78.51141,99.0,13.0,5.1,1.0,98.0,2.31,98.0,0.1,1448.55,12753375.120052494,7.0,6.8,0.748,11.6,Developing
56.6,343.0,26.0,4.602860787172012,46.0744686,80.94046121593291,441.0,38.321246556473824,39.0,44.0,2.74,39.0,3.5,1151.861715,1153971.0,4.839703856749312,4.870316804407714,0.421,4.9,Developing
74.0,141.0,0.0,10.81,0.0,99.0,0.0,53.1,0.0,99.0,7.4,99.0,0.1,7483.158469138474,12753375.120052494,1.4,1.5,0.784,14.0,Developed
75.7,121.0,2.0,5.58,9.87102142,80.94046121593291,0.0,45.9,2.0,99.0,7.76,98.0,0.2,46.29935,33347.0,2.4,2.3,0.716,12.1,Developing
77.3,13.0,2.0,6.24,74.14842946,80.94046121593291,0.0,54.0,3.0,91.0,6.4,91.0,0.1,511.368479,15262754.0,1.1,1.1,0.755,13.5,Developing
79.6,84.0,3.0,11.76,6407.535954,87.0,2307.0,58.0,3.0,94.0,1.34,96.0,0.1,36447.87232,82376451.0,1.1,1.1,0.892,16.5,Developed
78.4,91.0,3.0,12.25,437.1059663,87.0,4657.0,56.1,4.0,97.0,1.4,93.0,0.1,2525.16445,82488495.0,1.2,1.1,0.867,16.3,Developed
86.0,72.0,3.0,10.42,0.0,80.94046121593291,2092.0,64.8,4.0,95.0,9.41,95.0,0.1,7483.158469138474,12753375.120052494,0.8,0.5,0.6275510645976182,11.992792792792793,Developed
72.1,163.0,3.0,6.38,20.68037294,92.0,0.0,42.8,4.0,96.0,6.7,96.0,0.2,157.145691,5795494.0,2.3,2.2,0.646,12.3,Developing
73.9,127.0,1.0,8.14,198.94876,89.0,64.0,52.8,1.0,88.0,9.38,94.0,0.1,3725.63221,3875.0,2.6,2.8,0.742,13.3,Developing
61.7,317.0,3.0,6.28,59.55033546,80.94046121593291,0.0,3.2,4.0,83.0,7.15,83.0,11.7,429.6561,216375.0,11.5,11.4,0.589,11.3,Developing
75.6,88.0,185.0,5.79,9.955532032,99.0,26883.0,3.9,216.0,99.0,5.39,99.0,0.1,777.77594,135738.0,3.8,3.2,0.713,12.7,Developing
63.5,24.0,14.0,4.602860787172012,0.0,6.0,0.0,49.9,18.0,56.0,5.9381895280235995,6.0,0.5,814.5463952,171161.0,3.9,3.9,0.49,9.1,Developing
58.6,348.0,87.0,3.98,0.0,92.0,1668.0,21.9,126.0,9.0,5.72,92.0,2.4,7483.158469138474,12753375.120052494,6.9,6.8,0.6275510645976182,11.992792792792793,Developing
55.0,359.0,27.0,4.602860787172012,0.0,80.94046121593291,0.0,38.321246556473824,41.0,82.55018842069202,5.9381895280235995,82.32408359027065,4.0,1562.239346,167192.0,4.839703856749312,4.870316804407714,0.0,0.0,Developing
52.0,48.0,29.0,6.66,33.30286123,96.0,1064.0,14.5,46.0,96.0,6.34,96.0,8.1,212.6619491,868346.0,7.0,7.3,0.359,7.6,Developing
78.7,76.0,0.0,2.08,1003.366877,95.0,408.0,28.9,0.0,95.0,2.37,96.0,0.1,21577.7823,12753375.120052494,2.1,2.0,0.82,12.7,Developed
73.7,149.0,5.0,1.62,59.63595674,80.94046121593291,139.0,15.1,5.0,98.0,3.89,98.0,0.1,873.1472436,18939.0,15.4,15.6,0.699,12.6,Developing
76.5,127.0,1.0,6.74,956.8229765,86.0,0.0,52.7,2.0,86.0,6.75,86.0,0.1,6973.9284,3516268.0,2.0,2.0,0.75,12.8,Developing
74.0,137.0,30.0,2.19,0.0,78.0,2297.0,1.4,37.0,96.0,4.84,99.0,0.2,7483.158469138474,12753375.120052494,15.6,16.2,0.592,10.9,Developing
52.2,335.0,52.0,0.01,0.0,80.94046121593291,13.0,21.5,84.0,41.0,5.9381895280235995,42.0,0.8,7483.158469138474,12753375.120052494,7.1,6.9,0.6275510645976182,11.992792792792793,Developing
73.0,225.0,13.0,10.12,1340.553699,97.0,4711.0,59.9,15.0,97.0,7.7,97.0,0.1,14125.961,143819666.0,2.3,2.3,0.803,14.9,Developing
78.0,148.0,3.0,0.01,457.3202236,92.0,0.0,52.8,3.0,94.0,3.41,94.0,0.1,7145.628494,12753375.120052494,5.7,5.5,0.727,15.5,Developing
63.0,328.0,29.0,2.41,20.62306285,79.0,35.0,22.3,42.0,74.0,4.99,79.0,4.8,185.793359,1515321.0,6.4,6.2,0.565,12.5,Developing
83.0,7.0,0.0,6.6,5793.363644,80.94046121593291,5.0,54.9,0.0,99.0,9.9,99.0,0.1,42442.2245,8993531.0,1.3,1.3,0.888,16.0,Developed
55.7,34.0,3.0,7.97,115.0692415,80.94046121593291,78.0,21.7,4.0,57.0,5.32,43.0,7.3,1653.2937,99111.0,9.2,9.2,0.59,9.1,Developing
67.6,185.0,23.0,1.96,77.27092119,98.0,823.0,38.1,27.0,94.0,5.49,96.0,0.4,654.2838373,2648825.0,3.2,3.2,0.626,11.8,Developing
72.8,17.0,10.0,0.05,710.4952397,95.0,155.0,56.9,12.0,97.0,4.49,97.0,0.1,8643.4944,12753375.120052494,7.3,7.3,0.742,12.0,Developing
44.8,73.0,25.0,4.43,0.0,73.0,304.0,26.3,40.0,73.0,6.53,71.0,39.8,57.34834,125525.0,1.2,1.3,0.427,10.0,Developing
67.2,19.0,163.0,0.06,5.381782562,65.0,15853.0,19.0,201.0,79.0,2.79,72.0,0.1,126.928834,22671273.0,1.9,1.9,0.629,11.1,Developing
72.0,142.0,1.0,2.9,32.75626853,55.0,15.0,47.1,1.0,96.0,6.25,93.0,0.1,622.7427477,369588.0,2.1,2.2,0.639,11.2,Developing
71.9,123.0,5.0,0.01,285.6103912,88.0,0.0,49.7,6.0,92.0,5.37,89.0,0.1,7496.335728,9295784.0,2.8,2.8,0.742,11.8,Developing
86.0,73.0,0.0,11.36,2267.252192,94.0,0.0,59.2,0.0,96.0,7.68,99.0,0.1,14965.361,56953.0,0.9,0.9,0.884,13.7,Developed
65.6,217.0,7.0,2.55,490.4181326,97.0,0.0,45.0,8.0,97.0,1.98,97.0,0.1,5649.978486,517461.0,3.2,3.3,0.665,10.6,Developing
72.9,141.0,1.0,4.01,244.5352767,78.0,137.0,49.2,1.0,87.0,4.58,87.0,0.1,2158.299,29585.0,2.0,2.1,0.692,11.2,Developing
61.3,251.0,2.0,0.17,56.98952474,83.0,1.0,21.1,2.0,84.0,3.82,83.0,0.1,778.5454199,673252.0,7.2,7.0,0.465,10.3,Developing
76.6,99.0,1.0,4.602860787172012,0.0,99.0,0.0,54.6,1.0,99.0,5.9381895280235995,99.0,0.1,16627.36433,12753375.120052494,7.1,6.9,0.795,13.7,Developing
72.8,135.0,9.0,1.25,91.70356833,8.0,538.0,45.3,11.0,86.0,4.94,84.0,0.1,1263.13455,178791.0,6.6,6.5,0.596,10.2,Developing
48.8,523.0,112.0,10.42,2.690897842,29.0,49871.0,13.6,181.0,57.0,7.78,57.0,10.0,24.2423229,2571848.0,6.8,6.8,0.404,11.0,Developing
72.7,16.0,0.0,7.02,0.0,96.0,0.0,5.3,0.0,96.0,4.99,96.0,0.1,7483.158469138474,12753375.120052494,3.5,3.5,0.712,13.3,Developing
71.4,178.0,0.0,6.32,1132.432517,85.0,0.0,57.7,0.0,85.0,5.69,85.0,0.4,9564.46383,547928.0,3.5,3.5,0.722,12.7,Developing
77.8,97.0,0.0,12.43,0.0,99.0,17.0,64.0,0.0,99.0,7.5,99.0,0.1,7483.158469138474,12753375.120052494,1.9,1.9,0.6275510645976182,11.992792792792793,Developed
45.5,648.0,5.0,1.99,5.300902041,17.0,1.0,26.4,7.0,9.0,7.13,9.0,33.8,63.636279,191897.0,1.2,1.1,0.44,10.5,Developing
75.2,122.0,0.0,13.01,0.0,92.0,30.0,6.4,0.0,97.0,7.13,97.0,0.1,7483.158469138474,12753375.120052494,2.2,2.2,0.6275510645976182,11.992792792792793,Developed
65.1,38.0,21.0,10.47,2.642527148,43.0,2072.0,54.2,25.0,97.0,5.67,96.0,0.3,21.362386,14597683.0,2.8,3.0,0.72,12.5,Developing
74.3,84.0,1.0,0.01,2957.973963,98.0,27.0,69.5,1.0,98.0,2.57,98.0,0.1,51264.7134,12753375.120052494,3.4,3.3,0.794,13.2,Developing
74.4,128.0,1.0,9.65,774.4396617,89.0,20.0,57.0,1.0,91.0,1.9,91.0,0.1,5411.87744,7291436.0,2.2,2.3,0.755,13.6,Developing
64.4,261.0,5.0,0.01,0.0,94.0,127.0,18.0,8.0,94.0,3.34,94.0,0.4,7483.158469138474,12753375.120052494,8.5,8.3,0.416,5.0,Developing
85.0,76.0,0.0,8.02,3192.887363,95.0,40.0,64.3,0.0,99.0,9.77,99.0,0.1,25916.29353,1114899.0,0.8,0.7,0.86,16.7,Developing
72.5,173.0,3.0,3.83,253.0007812,93.0,0.0,47.9,4.0,93.0,6.91,93.0,0.2,1344.31871,552216.0,2.0,1.9,0.601,11.0,Developing
57.0,352.0,46.0,0.01,0.0,80.94046121593291,3571.0,18.2,75.0,33.0,5.9381895280235995,33.0,0.8,7483.158469138474,12753375.120052494,7.9,7.7,0.6275510645976182,11.992792792792793,Developing
73.3,145.0,0.0,10.73,0.0,99.0,0.0,51.1,1.0,99.0,5.5,99.0,0.1,7483.158469138474,12753375.120052494,1.5,1.6,0.763,13.3,Developed
81.1,62.0,1.0,9.05,1162.656768,2.0,10.0,6.5,1.0,97.0,11.1,97.0,0.1,49474.7561,16754962.0,1.0,0.9,0.921,18.1,Developed
81.6,66.0,0.0,8.7,0.0,92.0,10.0,67.5,0.0,92.0,5.9381895280235995,92.0,0.1,3821.8937,12753375.120052494,0.4,0.3,0.913,19.2,Developed
67.5,217.0,60.0,4.21,155.4767618,88.0,341.0,21.6,78.0,91.0,4.5,91.0,0.1,1919.466195,9751864.0,1.0,9.7,0.655,11.5,Developing
72.7,134.0,1.0,3.03,7.341493148,93.0,4.0,48.1,1.0,96.0,5.56,94.0,0.1,93.1661567,31786.0,2.0,2.1,0.657,10.8,Developing
52.6,424.0,9.0,2.55,0.0,80.94046121593291,2788.0,2.3,14.0,41.0,2.45,41.0,7.2,7483.158469138474,12753375.120052494,9.3,8.9,0.488,9.5,Developing
48.0,513.0,30.0,4.06,36.59114895,80.94046121593291,568.0,17.9,48.0,54.0,11.96,53.0,1.7,249.939542,4957216.0,9.9,1.0,0.306,7.2,Developing
61.1,258.0,9.0,0.01,45.04892458,76.0,0.0,26.1,11.0,75.0,9.25,76.0,1.1,454.1222236,4286291.0,6.8,6.7,0.419,9.8,Developing
64.0,252.0,12.0,3.53,0.0,45.0,1491.0,14.4,16.0,46.0,4.54,45.0,0.2,7483.158469138474,12753375.120052494,1.1,1.2,0.485,8.6,Developing
66.0,21.0,31.0,0.2,45.87989927,69.0,2838.0,14.4,41.0,91.0,5.7,89.0,0.2,348.6314534,2594618.0,17.4,18.0,0.476,9.6,Developing
71.7,134.0,0.0,0.01,564.8167043,64.0,10.0,52.5,0.0,65.0,5.2,64.0,0.1,3148.36513,25885.0,1.5,1.4,0.596,10.8,Developing
68.3,152.0,2.0,4.602860787172012,0.0,76.0,43.0,17.4,2.0,75.0,5.9381895280235995,76.0,0.1,1161.76935,124977.0,1.9,11.1,0.603,12.5,Developing
73.5,12.0,0.0,1.75,0.0,96.0,1.0,55.9,0.0,96.0,6.9,95.0,0.1,7483.158469138474,12753375.120052494,2.4,2.5,0.709,12.2,Developing
86.0,68.0,0.0,11.88,4509.234803,46.0,443.0,58.9,0.0,94.0,8.76,94.0,0.1,48538.58776,456155.0,0.3,0.2,0.907,18.2,Developed
74.5,156.0,0.0,10.78,19.22023996,80.94046121593291,0.0,61.7,1.0,99.0,7.85,99.0,0.1,1325.53379,123.0,1.8,1.8,0.817,15.3,Developed
72.8,18.0,0.0,12.66,1758.822757,95.0,7.0,6.5,0.0,92.0,6.86,92.0,0.1,14357.73679,328115.0,2.7,2.8,0.826,16.7,Developed
63.3,273.0,1.0,0.52,19.15664091,95.0,0.0,15.5,1.0,96.0,4.9,95.0,0.2,997.7417141,623434.0,18.3,19.1,0.0,8.4,Developing
73.3,98.0,9.0,0.09,15.50666857,98.0,158.0,62.4,10.0,98.0,2.87,98.0,0.1,237.83234,12753375.120052494,7.2,7.3,0.779,12.8,Developing
74.1,9.0,8.0,0.09,196.3808305,98.0,294.0,65.6,9.0,98.0,3.86,98.0,0.1,2533.9462,12753375.120052494,7.5,7.4,0.818,14.5,Developing
62.9,222.0,1800.0,1.0,19.00340606,80.94046121593291,51780.0,11.8,2400.0,58.0,4.5,59.0,0.3,447.138966,171477855.0,27.5,28.5,0.494,8.3,Developing
71.9,199.0,0.0,11.64,132.7233922,80.94046121593291,0.0,54.9,0.0,95.0,4.92,94.0,0.1,7174.237415,13772.0,2.2,2.3,0.798,15.6,Developing
72.2,11.0,457.0,2.84,14.23064496,65.0,88962.0,21.2,558.0,86.0,4.56,86.0,0.1,153.1824,127185.0,5.7,5.0,0.592,9.6,Developing
77.5,8.0,0.0,5.59,134.3547253,80.94046121593291,2.0,62.3,0.0,94.0,6.83,94.0,0.1,1139.5651,3987.0,0.8,0.7,0.779,13.8,Developed
78.9,63.0,0.0,11.56,1958.525877,93.0,0.0,56.3,0.0,97.0,6.5,97.0,0.1,31386.63265,163712.0,0.9,1.0,0.836,13.5,Developed
64.3,268.0,3.0,7.84,7.896234931,82.0,79.0,32.5,4.0,85.0,8.78,82.0,4.7,56.971392,2215621.0,9.9,9.9,0.612,11.5,Developing
58.0,399.0,25.0,6.39,10.66670728,95.0,0.0,3.8,36.0,95.0,6.88,95.0,6.8,111.227396,155456.0,6.2,6.0,0.488,10.4,Developing
72.0,197.0,2.0,2.37,549.2783081,89.0,0.0,53.4,2.0,9.0,6.81,89.0,0.3,3736.58713,619256.0,1.7,1.6,0.666,13.0,Developing
74.2,98.0,307.0,3.28,29.74342979,91.0,99602.0,24.9,360.0,94.0,4.52,93.0,0.1,299.229676,13112.0,4.8,4.3,0.646,11.0,Developing
63.2,235.0,61.0,0.01,220.522192,92.0,8523.0,38.321246556473824,89.0,92.0,8.2,92.0,0.3,1892.894352,3599192.0,4.839703856749312,4.870316804407714,0.468,6.8,Developing
53.6,459.0,2.0,4.93,56.93670561,89.0,313.0,29.7,4.0,89.0,8.47,89.0,21.6,369.239336,122843.0,5.4,5.6,0.523,11.0,Developing
66.3,164.0,207.0,0.01,0.397228764,80.94046121593291,3484.0,11.2,280.0,83.0,2.59,83.0,0.1,4.6135745,1366667.0,2.5,21.1,0.476,7.7,Developing
62.1,298.0,6.0,0.61,17.35739784,9.0,51.0,16.0,9.0,9.0,3.24,9.0,0.9,482.14994,43984.0,8.9,8.8,0.404,5.1,Developing
75.7,12.0,0.0,4.602860787172012,0.0,92.0,1.0,6.3,0.0,92.0,5.9381895280235995,91.0,0.1,7483.158469138474,12753375.120052494,2.1,2.1,0.746,12.9,Developing
78.7,84.0,2.0,9.03,0.0,99.0,7.0,27.2,3.0,96.0,5.33,96.0,0.1,7483.158469138474,12753375.120052494,1.6,1.0,0.6275510645976182,11.992792792792793,Developing
55.4,338.0,3.0,8.34,1705.678619,80.94046121593291,436.0,21.3,4.0,55.0,2.31,42.0,6.3,22742.38159,868418.0,9.3,9.3,0.592,9.1,Developing
82.0,77.0,3.0,10.88,0.0,80.94046121593291,443.0,63.6,4.0,94.0,9.51,94.0,0.1,7483.158469138474,12753375.120052494,0.8,0.5,0.6275510645976182,11.992792792792793,Developed
72.4,148.0,0.0,1.79,503.5881956,89.0,0.0,7.1,0.0,89.0,5.61,88.0,0.1,2892.522663,11689.0,0.1,0.1,0.695,14.6,Developing
67.0,34.0,86.0,0.01,0.0,97.0,88.0,23.2,121.0,97.0,5.58,97.0,1.4,7483.158469138474,12753375.120052494,6.8,6.6,0.6275510645976182,11.992792792792793,Developing
51.0,424.0,85.0,1.68,42.52689559,76.0,28898.0,17.7,124.0,67.0,6.39,85.0,15.3,283.8911588,19716598.0,4.0,3.9,0.318,6.7,Developing
74.9,126.0,1.0,9.38,742.5109709,97.0,0.0,58.3,1.0,93.0,9.89,91.0,0.1,5659.3824,719977.0,2.1,2.1,0.767,14.0,Developing
83.0,81.0,0.0,11.96,331.457035,98.0,23.0,59.5,0.0,98.0,9.74,98.0,0.1,2577.4264,1514844.0,0.7,0.5,0.824,16.3,Developed
62.1,23.0,22.0,0.32,8.309152927,94.0,11.0,2.3,36.0,93.0,4.72,94.0,0.7,95.3978522,11873557.0,11.0,1.9,0.425,6.8,Developing
71.9,162.0,3.0,7.68,615.4030781,98.0,5043.0,53.9,4.0,97.0,5.47,97.0,0.1,4676.315183,21319685.0,3.3,3.8,0.745,13.4,Developed
