Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status
78.37728204429766,91.22717955702352,3.0,12.297707706974938,1259.6166897356247,86.77282044297648,4967.554454451145,55.98641022148824,4.0,96.77282044297648,1.3432051107441212,93.0,0.1,7332.772866983294,82457014.72878325,1.2,1.1,0.8654097431008354,16.27728204429765,Developed
73.00072316145535,156.64515579227157,1.0,12.969783051563393,33.63001228202265,77.2021094697765,24.0739718689265,48.20761795001141,1.0,98.51112337572881,7.440806515756832,98.51112337572881,0.1,629.6284922204072,1204250.277982892,1.9718575753401162,1.939265800388704,0.7703036709980565,14.411846537184177,Developed
81.97657912923647,22.198013130355804,0.0,1.772072391154559,1410.514322103139,96.27927608845441,111.69410850092665,31.84865152039103,0.0,96.27927608845441,3.924414478230912,96.27927608845441,0.1,49411.75461837653,12753375.120052494,2.1,2.1,0.9023424412579133,14.920723911545588,Developed
78.3499826629589,12.785590449706461,25.92864573017612,8.768569447195304,0.0,63.002080444931444,47.285417079295506,66.13564246082974,30.57152764023483,93.0,16.152102486604306,95.28576382011741,0.1,7483.158469138474,12753375.120052494,0.7,0.6,0.6275510645976182,11.992792792792793,Developed
78.04919115748413,151.7716204370645,0.305849426490169,9.855771620437064,3354.142925881153,96.55320458807864,105.37710615367712,59.783229781060534,0.305849426490169,96.85905401456881,7.302840750795015,96.85905401456881,0.1,24275.233133586153,2271798.623871157,1.9188860896686788,1.9188860896686788,0.8353481668410745,17.276322419205762,Developed
78.51830821682921,120.71567980654754,0.48734524685494707,8.315037377176164,36.72756301818011,89.17346010690223,0.48734524685494707,30.569793293376364,0.48734524685494707,97.9746904937099,6.748064962715074,97.9746904937099,0.1,3470.8375398323114,119414.90340081876,1.633548820911431,1.633548820911431,0.8086768920424899,14.105061901258022,Developed
80.34115242106314,67.58847578936864,0.0,6.805046207529201,5869.101424374256,80.94046121593291,0.0,55.634960180474636,0.0,97.38937864660653,9.151769515787372,97.38937864660653,0.1,34824.67457472577,29259.534474605054,0.9694689323303268,0.9,0.8613496018047464,17.28849708271477,Developed
79.91494224945156,70.51148936540233,1.5747112472578078,8.867240122532028,2818.5960542426324,92.23562310717575,7389.757816510005,58.46265045079963,2.3620668708867116,91.74711247257808,8.257643768928244,88.95975684894917,0.1,21596.702963679632,55284.91769571707,0.5425288752742192,0.5425288752742192,0.8300459574616093,15.029884498903122,Developed
88.96681064543758,66.0,2.0,8.9690475129944,4278.725700580414,96.0,583.6001394830342,57.619913612737456,2.966810645437574,97.0,8.497301658003733,94.03318935456242,0.1,31200.60489871881,57694757.987424396,0.5,0.5,0.8461659467728121,15.606637870912484,Developed
77.75591960186108,38.099926494295005,0.3039464012407238,13.553475773320038,3158.2290538482916,84.88160796277829,24.10915926575836,54.71880872905729,1.0,96.0,9.47313179172704,97.78421439503711,0.1,21796.03301768352,1447367.0838156445,0.7303946401240724,0.6607892802481448,0.8166591225129058,16.71183920372217,Developed
74.93873488378749,121.22530232425026,0.0,12.76569302295631,65.60257782375353,80.94046121593291,4.6126511621251325,56.38962325609682,0.0,95.34683720946872,6.432786046628102,95.34683720946872,0.1,851.5972401046986,1830.6551634559305,1.9306325581062567,1.9306325581062567,0.7652430697704369,12.946837209468717,Developed
87.60515083807029,72.56813372913938,2.0,11.744630010498662,4496.596690234199,96.93830481844849,342.19584672196294,61.211051326792735,2.0,97.87660963689696,8.309586784201457,97.87660963689696,0.1,28720.268834466875,44518588.714627564,0.6,0.5,0.8448637325417212,15.924678072620607,Developed
78.73560224113152,91.51518207094779,0.871204482263052,11.950827451342551,4561.196789713158,64.0,58.81047619847188,59.74848179290522,1.0,96.0,9.317424089645261,95.0,0.1,31488.122315679575,1415340.6865197665,0.8,0.8,0.8797424089645262,18.77424089645261,Developed
71.90642591061412,23.532129553070604,0.0,12.90639667848949,1230.488645801146,95.7660647765353,0.23393522346469742,58.71927773184236,0.0,94.06425910614121,6.276144453631527,94.7660647765353,0.1,9550.959135317942,3274319.1323644035,2.9701805670394092,3.0467870446929397,0.8045140728491297,16.25963886592118,Developed
74.9058501434562,138.19131402773093,2.788447343253299,9.180629303395328,1003.2117065806133,95.19205217855938,114.86792555765953,54.41162647182955,3.5768946865065976,98.2115526567467,6.026766115299287,98.0,0.1,8089.767291400596,39089822.773200296,2.098049952181267,2.3134288894825867,0.7882122908075752,14.8115526567467,Developed
78.8994954710428,92.670030193048,0.0,12.423703321235282,2540.7825583350736,97.0,0.6649849034759953,56.231987922780796,0.0,96.664984903476,9.806195772973279,97.0,0.1,17265.418361569977,1553080.4153365802,0.7,0.5,0.801654894324332,15.665993961390399,Developed
81.780860572698,47.68422283386984,0.0,6.935473782670958,9412.252581940918,80.94046121593291,0.0,56.509569713651,0.0,95.0,9.379186457417902,95.0,0.1,49936.8782310363,294336.49775495956,0.9260286857566004,0.9,0.8737942628486799,17.717799199703798,Developed
77.73826882190619,109.10219128964485,0.09280496929417015,9.997215850921174,568.9355873106733,82.24525628107845,8.445252205769478,49.119605449315166,0.09280496929417015,93.81439006141166,8.456079254605875,93.90719503070584,0.1,3744.3531863266726,199641.65383327502,1.8793535399175787,1.8793535399175787,0.8551042733111793,16.971219877176683,Developed
71.39634091928474,158.1464623811668,0.0,13.332926768809417,1787.1839219508581,96.0,0.670732311905834,59.20121969357175,0.0,95.67073231190584,6.481585601643276,95.67073231190584,0.1,14084.513370780418,3209117.5775714573,2.9,2.9329267688094167,0.8173658584952467,16.467073231190582,Developed
78.92747124282347,87.92308441686308,3.0,12.034615909180415,3061.4644044688716,87.0,3624.0354828040336,56.93516280113717,3.56044063098044,95.68132189294133,1.3736264378588263,94.31867810705867,0.1,17436.20851677207,82439245.01005757,1.156044063098044,1.1,0.877988984225489,16.387911873803912,Developed
82.66593681528089,67.55604212314607,1.0,9.507802106157303,8729.217559082106,80.94046121593291,10.554947346067406,57.52197893842696,1.0,97.0,8.485402982597769,97.0,0.1,46146.559267643745,16407634.016976252,1.0,0.988901053078652,0.8997769262844943,16.644395787685394,Developed
85.87061119335502,64.31766673716145,0.4470555438064254,7.8736383019631555,1981.296234297093,87.67291151651798,539.3607636553234,61.31644992598048,0.8941110876128509,95.34116663141927,9.445294445619357,95.34116663141927,0.1,13221.116690259954,4761054.755278477,0.6552944456193575,0.6105888912387148,0.9069413896525824,17.310588891238712,Developed
77.02864488816347,168.65475230658686,0.0,11.407672917986543,184.64901811737835,85.57145309965476,0.0,54.51611380009137,0.0,93.46035827120193,7.893273341333169,92.92071654240385,0.1,1463.1205288671385,21030.399492613422,2.2920716542403854,2.2920716542403854,0.8193964172879807,15.390537406802888,Developed
77.01354363904773,15.45825443809068,0.0,13.247291272190454,0.0,99.0,2.40630917143199,62.66771819523866,0.0,99.0,6.95949948219165,99.0,0.1,7483.158469138474,12753375.120052494,1.9,2.0,0.6275510645976182,11.992792792792793,Developed
74.9733241100939,118.72011067887327,0.0,12.582840397788743,133.885733796232,80.94046121593291,9.706980256807595,56.955977864225346,0.0,95.54664822018779,6.645190038901405,95.09329644037558,0.1,1025.5125818788417,2629.499584310778,1.845335177981221,1.845335177981221,0.7715597786422534,13.282653754131452,Developed
82.90779698066275,54.66280384279287,0.0,7.158064231242443,107.77889735412032,96.61959945102959,6.847209881467373,25.890628271976098,0.0,97.76080109794081,6.429594940729146,97.76080109794081,0.1,2924.1643116611326,114809.8696609872,0.961959945102959,1.0,0.8536195994510296,14.414120164691123,Developed
76.51159983574468,18.93040098553198,0.0,13.035103927727654,0.0,98.02319967148934,6.884001642553296,61.81855973719147,0.0,98.02319967148934,6.693015957293615,98.02319967148934,0.1,7483.158469138474,12753375.120052494,1.997680032851066,2.097680032851066,0.6275510645976182,11.992792792792793,Developed
78.86397209395157,13.532515006252625,0.0,9.221194984421475,911.8553232898436,88.10764308389165,1.4393677132421039,53.07680148331578,0.0,97.11072059332632,6.194059872439789,97.11072059332632,0.1,13533.841235434054,941767.5777831229,0.9442882373305262,1.0332161779978948,0.8081862945860211,12.887522076642105,Developed
75.72813861488252,16.88725785844028,0.0,7.128491567354172,0.0,97.26764528493584,0.5774515716880554,57.02951270127147,0.0,97.26764528493584,6.707992679639469,97.26764528493584,0.1,7483.158469138474,12753375.120052494,1.2422548428311944,1.2845096856623888,0.8250980628675222,14.788725785844028,Developed
78.89579753248286,81.0420246751714,0.0,5.873190129931437,985.3207831021825,80.94046121593291,4.9579753248285945,54.57478519489716,0.0,92.91595064965719,9.579236065083736,92.91595064965719,0.1,5797.911698187028,4537133.261728416,0.8,0.7,0.9160420246751715,17.116809870068565,Developed
73.89774112607071,144.24230110159368,2.2600958792330696,9.093216870664836,1070.699492424667,96.52019175846614,2169.2123949412426,57.82149184006473,2.5201917584661393,90.34086291309762,5.566187535699701,93.30047939616534,0.1,8308.468559903633,20331179.013888348,2.856057527539842,3.1340862913097625,0.7812553019175796,14.36187535699701,Developed
85.59857510577584,64.8361531043983,1.0,9.207880669093772,174.7277804934531,74.47338646213446,17.949244120830578,58.7065004821411,1.0,97.0,1.309661627472204,97.0,0.1,915.4738239993067,1654697.6282365443,1.0,0.9,0.9064096172390043,16.924577034340253,Developed
78.32800373295505,91.7199626704495,3.0,12.401192160794398,3043.753433513682,86.2800373295505,5641.188970504481,55.74001866477525,4.0,96.2800373295505,1.2200093323876222,93.0,0.1,17761.124233162023,82388729.77275582,1.2,1.1,0.8619602613068534,16.22800373295505,Developed
87.07922089919428,15.21618274565099,0.0,11.175302498595087,6762.335337638539,92.14165832320089,74.67272223384,56.31248748480132,0.0,92.14165832320089,10.428870501235023,92.14165832320089,0.1,47672.36469575892,8458772.854791308,1.814165832320088,2.0141658323200877,0.8851332665856071,15.728331664640175,Developed
74.09412348556812,220.23345308614307,0.0,10.820794251865133,852.0770393706891,93.7077817695381,5.831127078152409,57.604552761323326,0.0,95.4155635390762,6.750322900821478,95.4155635390762,0.1,11620.155809634682,2206365.824912996,2.3707781769538103,2.4707781769538104,0.8105066187655428,16.22922182304619,Developed
78.7910770161644,77.02160083014232,5.873826605477781,11.9032340738359,0.0,81.83807223557199,191.76612498903862,11.578712075063606,6.230745958902119,92.17845967671217,8.838391044985537,92.35691935342435,0.1,7483.158469138474,12753375.120052494,0.7,0.5089229838356085,0.6275510645976182,11.992792792792793,Developed
71.70316952287743,164.9524571568386,3.246038096403216,7.950641906043537,556.297580970607,98.0,3804.4442227062104,53.65396190359678,4.0,97.0,5.428173523611453,97.0,0.1,4208.508354590573,21382336.38690621,3.349207619280643,3.849207619280643,0.739341123782726,13.178565713237106,Developed
73.89754661157927,142.82944066104864,0.0,9.933890085958181,0.0,99.0,0.8049067768414386,52.4121491570537,0.0,98.19509322315857,6.118492631432599,99.0,0.1,7483.158469138474,12753375.120052494,1.4804906776841438,1.5804906776841439,0.7752920509094884,13.736565256210993,Developed
80.94598033319863,69.77300956247,0.9819934443995455,10.332771931192827,571.783882567892,94.92797377759818,9.819934443995455,61.431575088718276,1.963986888799091,92.03601311120092,8.425691149939386,92.03601311120092,0.1,3381.195891971449,23918.77536026046,0.7306111445207726,0.6324118000808181,0.9082713706623564,20.226173122038137,Developed
78.54834653580377,11.7148439335961,3.0,11.90438034997109,850.192976454513,11.863602505300008,771.1157956996935,56.67066032155935,3.962810357074026,95.96281035707402,1.6036365571125715,96.96281035707402,0.1,4790.07492063634,82524216.46486585,1.1,1.1,0.8729669307160753,16.311156892877793,Developed
78.79933809127735,88.45996107136709,3.0,12.12519532856405,5404.000209365939,86.9066839682813,87.92719004050912,56.55334198414065,3.273329007929677,95.45334198414065,1.2962011678589873,72.22037631011813,0.1,31310.41487763678,8243298.211786399,1.1273329007929678,1.1273329007929678,0.8709867618255471,16.345334198414065,Developed
86.14101831814459,61.866742332297065,1.0,7.889399146847927,720.0146696688885,84.92036996561505,12.561991236910934,60.15330306708117,1.0,96.39049780922774,2.8386381421041804,96.39049780922774,0.1,17209.72096238642,16714294.568234567,1.0,0.9,0.9111807686215643,17.335226204924748,Developed
74.40420827624811,156.89220246419086,0.8293946648588469,12.365746238047555,425.6487245476726,82.99788287183641,0.0,59.20051812592127,0.8293946648588469,98.65878932971769,7.3001554377763815,98.65878932971769,0.1,16116.36980802361,15404.153163491164,1.7293946648588467,1.7464551983729621,0.812412106702823,14.97584986323181,Developed
81.56891271904897,63.15543640475521,0.28152119841492995,5.939281107409855,1198.0927624056794,95.28152119841494,341.82543809791594,63.363042396829854,0.5630423968298599,95.56304239682986,6.909947348795601,95.56304239682986,0.1,12828.937217113787,4676981.391023176,0.384456359524479,0.284456359524479,0.9062054612776684,18.2058703222191,Developed
78.86182615186985,25.161723551238786,20.073338310020944,9.311170179274747,0.0,92.01796928347098,191.45361561518553,68.21826151869838,23.564353668285456,93.76347696260324,15.692433937482553,94.38173848130161,0.1,7483.158469138474,12753375.120052494,0.8399707764772593,0.7654200085640337,0.6275510645976182,11.992792792792793,Developed
77.2887419609588,15.225160780823874,0.11258039041193701,13.96119733718962,2241.12368935273,92.64903531505675,8.0,52.40993568767045,1.0,96.0,9.496093647739343,98.88741960958806,0.1,15447.32603760659,1454408.9744997562,0.7112580390411937,0.6,0.7888874196095881,15.811258039041194,Developed
83.77788413523523,78.92580184222557,0.0,9.069253648230621,2310.218560451936,80.94046121593291,6.741024360627268,42.762039425707464,0.0,95.7036859774608,8.353106434456507,95.7036859774608,0.1,16632.31172920002,259047.1129516198,1.4703685977460796,1.4407371954921593,0.8802594542479313,16.948157011269604,Developed
75.3645331990457,139.00584363586168,0.0,5.324118625218388,927.4885036547469,86.92033698887329,19.46514515921677,27.919730379005145,0.0,93.37790457006527,7.207381402496209,93.37790457006527,0.1,9186.215083004601,1994678.0972720657,2.1081396953289824,2.1540698476644913,0.8316453319904569,16.045930152335508,Developed
79.81311897682411,77.61386211921824,0.0,8.619778538102599,457.3694854141838,87.77227576156352,38.43808380732919,58.92401593057,0.0,89.48267235097721,7.727748516242666,89.48267235097721,0.1,2721.926361271187,12753375.120052494,0.4737620463517934,0.46410859933224935,0.87943565602671,18.291832837768723,Developed
86.53268295175984,74.41893828258839,1.516212343482322,9.705070314880857,1925.0185209473125,92.35719051170955,203.38192316792535,59.837417522406945,1.516212343482322,94.79053085870581,8.430149210195063,94.79053085870581,0.1,11811.051736353098,4520522.404325992,0.6483787656517678,0.5483787656517678,0.865448780321601,16.362840742388258,Developed
74.29255757823361,138.07442421766387,1.0,12.013130510662851,162.0958680159761,95.01240403627732,1.947433695538422,65.07767273470083,1.0,88.0868282539412,8.420649703407388,88.0868282539412,0.1,7852.845229073835,7225480.938072535,1.9012404036277315,1.9012404036277315,0.7868511515646722,14.792557578233613,Developed
79.3437248483497,85.09398355103858,1.0624640690709883,11.773146199248117,5738.812263088805,67.37420951956175,304.92718782337363,34.233406661463135,1.5936961036064825,89.37478441442593,6.58106531502488,90.37478441442593,0.1,33649.78914114385,830044.9142117497,1.3812607792787035,1.4750143723716047,0.8736550103829491,16.137478441442592,Developed
78.3468368481,78.56958934180003,0.0,11.190558490732798,654.7340383601965,89.3668799035727,0.6987347392399996,55.44430632658,0.0,95.79493895696,7.4111889011148,95.79493895696,0.1,6032.79432986335,186952.6355149964,1.2615183129120005,1.3615183129120005,0.84128861265316,14.272403995444,Developed
81.88197101884269,61.59014490578655,0.4016425157022412,2.758172626342069,17.265999747256046,95.40164251570224,64.24637735533618,64.08525605024717,0.4016425157022412,95.80328503140449,7.28843554330234,95.80328503140449,0.1,4106.616299163908,4665607.886758575,0.4204927547106724,0.3204927547106724,0.9027293718248036,18.19835748429776,Developed
73.04861890385432,180.51381096145693,1.0,13.005392317695895,1311.8449091575649,80.94046121593291,1.7027621922913827,58.9486189038543,1.0,99.0,8.226497194612449,99.0,0.1,11232.182084989316,18281.096849050373,2.0,2.0,0.7970806646539603,15.059447561541724,Developed
73.3400161776986,148.49959555753492,1.0,10.838989484495908,734.9746596149095,95.29991911150698,16079.097952179516,62.52004853309581,1.0,94.0,7.102037208706787,94.0,0.1,6877.071504089599,7410248.249082447,2.0,2.0299919111506983,0.769400161776986,13.870008088849302,Developed
78.85408408076104,80.43193198731603,0.0,7.152587630233347,2730.6771673372587,90.54084080761038,24.08168161522076,12.283598469553642,0.0,87.08168161522076,6.79600302659663,31.342191710350505,0.1,18594.742253190736,12753375.120052494,0.762252242283114,0.7365715621562743,0.8591324327315065,16.267327353911696,Developed
82.46410010370607,67.54057075130731,2.8555714920649398,7.400301300949471,7358.090518454898,80.75075623793519,10484.706661698438,27.25281369099173,3.807428656086586,98.04814283597835,8.546080023704244,98.04814283597835,0.1,39791.6812567007,12453.785894183995,1.7614857312173173,1.4759285820108232,0.8784594292486927,14.92778574603247,Developed
82.92708047163272,52.533169778831414,1.9028949951919873,1.0975760538497426,108.09681129657807,73.66336736924505,417.13748777869813,31.464597641836377,2.8057899903839747,98.70868498557596,1.899053483127208,95.90289499519199,0.1,3743.8777996843683,127067.12713465796,1.8834739942303846,1.6126054956727884,0.8960868498557596,15.562183512981635,Developed
81.78856377000768,71.15963978774676,2.5567916231735444,7.858807455201233,737.2280441787359,80.94046121593291,384.40516022968455,31.169574030094854,3.409055497564726,97.55679162317354,9.079174534186105,96.70452774878237,0.1,3895.6940746743558,1162.458446111766,1.9147736125608819,1.6590944502435274,0.8612716649269417,14.730659685977953,Developed
73.09931719006416,180.00682809935844,1.0,12.810443826458298,933.8164046655071,80.94046121593291,1.335609366452813,59.16541484845095,1.0,99.0,8.024209606084332,99.0,0.1,12052.316963373536,17706.293525442557,1.9667804683226406,1.9667804683226406,0.7996507344348304,15.099658595032079,Developed
74.68135568597852,145.6779882619329,0.8135568597852314,2.7345840874508176,0.6412492478544783,94.0,23.999927363664327,60.6711880411396,0.8135568597852314,94.59322157010739,5.788417969911256,94.59322157010739,0.1,8112.306191843325,1986253.2108780565,2.3627113719570465,2.384744900924831,0.8153898686733289,15.4711880411396,Developed
81.70921674497706,77.53848750930175,3.107697501860348,10.958619176358054,0.0,80.94046121593291,477.5708980971716,63.3522957457212,4.0,93.7846049962793,9.3861478728606,93.7846049962793,0.1,7483.158469138474,12753375.120052494,0.7892302498139653,0.5,0.6275510645976182,11.992792792792793,Developed
78.0783867540206,20.451839155964436,0.0,10.552190143111952,573.8472169758614,80.94046121593291,1.4826414362297156,45.07828345443319,0.0,95.62933964094258,9.487760378456555,95.62933964094258,0.1,3871.77244970927,546996.2883599455,1.1258679281885142,0.9444009461413857,0.8931198107717229,16.52239621543446,Developed
77.45511278088328,222.15793832438166,0.0,12.37896916219083,990.6510587102888,95.07896916219083,1.0,58.47107224597175,0.0,93.23690748657249,5.891595946508846,94.15793832438166,0.1,8423.718017852554,3312712.3700471665,2.992103083780917,3.084206167561834,0.7997373215681982,16.223690748657248,Developed
80.95804067963815,75.28146949027139,0.0,9.351013864565624,3213.42693199342,80.94046121593291,7.987754247738453,57.86765711893668,0.0,94.0,1.9368881694162832,94.0,0.1,19406.136650527842,5604003.296348815,1.1,0.9,0.9229580406796382,18.59160813592763,Developed
81.00156614758065,54.907227049810274,0.7945782787001903,10.702168688519922,6367.935961453042,91.31728706359532,82.63614098481979,61.71554188534156,0.7945782787001903,93.02710860649904,9.187758983624288,93.02710860649904,0.1,38860.18312119479,217164.53317416628,0.9259638934297907,0.8465060655597716,0.9126746967220114,18.627530041010438,Developed
79.30693405334529,8.773621338118666,0.0,10.780931353300435,244.47082214228863,95.93065946654703,2.2188970704949327,55.55261855698524,0.03467026672648332,99.0,7.464139993443995,98.96532973327352,0.1,3258.391521808932,19750.528304716856,0.8965329733273517,0.9930659466547034,0.8497627458679826,14.158939453435021,Developed
78.12326255577551,97.19088558615948,0.5828068350834896,10.432831693897402,284.23927957572585,80.94046121593291,62.94313818901688,55.529963744534335,1.1656136701669793,44.04422585298687,8.704045572069203,43.62703268807036,0.1,1881.797112325211,19475.490316480464,1.3257897473747655,1.3257897473747655,0.8665448989610948,18.02199895997589,Developed
77.68083756800351,11.752809828433868,0.004562483808690065,13.326441262629222,2801.8917739876406,93.94041606574874,6.968062613339169,54.126462406090404,1.0,93.02737490285215,9.968730664992536,93.02737490285215,0.1,18762.399365472207,15334.117808533128,0.7054749805704281,0.6059312289512973,0.7900866871923652,15.399543751619131,Developed
86.75898640700284,73.87595078011199,0.0,11.569265874957981,16785.659126278955,95.0,6.288607812324921,59.296961797058835,0.0,96.43291171848738,7.399164601526609,99.0,0.1,112006.52019157662,511750.8684493139,0.9,0.9,0.8919797453137256,13.842278437535017,Developed
76.91286741342616,114.91421724382565,0.0,9.660226439220947,896.7859958124707,80.94046121593291,0.0,52.925734826852306,0.0,93.52144568904359,8.541783146643462,93.52144568904359,0.1,6554.611331056683,199588.0544334623,2.047855431095641,2.0957108621912823,0.8428216853356538,16.12144568904359,Developed
77.86364090928664,95.83620908425416,0.0,13.033719681491307,7829.58229966931,78.01825454858627,0.0,54.114553636715954,0.0,98.87271818142672,7.403630908856029,98.87271818142672,0.1,47363.51545385641,5011.882711086605,0.9936359090713358,1.0,0.8467908227235538,13.493635909071335,Developed
78.38548913417573,17.15686757192855,26.32549405754284,8.042368754043746,0.0,93.66274702877142,148.0940713094859,66.35764329389573,30.15686757192855,93.8313735143857,14.469586964070698,95.8313735143857,0.1,7483.158469138474,12753375.120052494,0.716862648561429,0.6,0.6275510645976182,11.992792792792793,Developed
78.14112364100507,32.25413906660784,0.0,12.584100025209612,2367.5907173607643,93.59897850817721,4.192849557240474,54.78173653609874,0.5989785081772105,94.60408596729116,8.49622048025568,94.60408596729116,0.1,22147.531377941017,15022.609365329161,0.7802042983645578,0.7604085967291158,0.8056398381810888,14.597957016354421,Developed
75.7195469020583,118.6895979823574,0.0,10.121149329970596,0.0,99.0,0.0,57.050587103822565,0.0,99.0,8.191375878941445,99.0,0.1,7483.158469138474,12753375.120052494,1.2114932997059566,1.3,0.8335058710382256,15.0,Developed
78.89385728482335,15.382295367988222,0.0,11.312522059292737,1314.6710709963443,93.6804098638588,0.6570009937634934,56.89675698669431,0.0,98.34299900623651,8.089847354386801,98.34299900623651,0.1,8052.009664302322,464597.953581459,0.9812285430353288,0.8812285430353288,0.8786928642411678,13.875429139293425,Developed
83.12338014853495,79.78388355605809,0.0903731805634076,10.95664035306482,6248.084040740212,82.21106645310364,0.0,53.00196330149332,0.0903731805634076,94.36738773605614,2.2272488232480745,92.54813409718297,0.1,38310.721765265684,7279256.955024037,0.71748513473243,0.6265224527887707,0.880691562401969,15.163850727774637,Developed
84.6501982909025,67.96959684474305,2.0076007888142353,9.11346663009261,8726.185926079166,86.58375216009996,313.58889570946053,39.308790534229175,3.0076007888142353,96.99239921118577,1.6636120289231886,97.66159947412385,0.1,47926.9764393328,122912.02311146686,1.6022802366442706,1.401520157762847,0.8859847984223715,15.496959684474305,Developed
78.62928679931676,69.80424882323031,0.0,11.755091045141018,2818.208752027652,90.26858878906809,0.0,55.49271623877016,0.0,97.34142640136649,6.484855840819893,97.34142640136649,0.1,30851.59394612453,12818.408205833639,0.9170713200683245,1.0,0.8322435508129816,13.417071320068326,Developed
82.84714769802413,13.261265983063957,2.0,7.2220421994354655,5298.245104810592,96.0,4633.513152295607,61.028017711100844,2.1210210997177326,96.12102109971774,9.175603542220168,95.75795780056454,0.1,37468.15873902332,59174424.49250399,0.5,0.5,0.8688534514073389,16.303183120225814,Developed
73.9421008254937,136.29430880120805,0.0,11.895043913505772,0.0,95.43063411228994,12.846829438550333,5.999759353566175,0.5717723520483222,97.57177235204833,6.198011066161235,98.14354470409664,0.1,7483.158469138474,12753375.120052494,1.8569365887710068,1.914113823975839,0.7038534762709827,12.56868602665768,Developed
78.86050643614638,109.63324036221059,1.5174463517550412,9.440853005041074,150.62530181190675,80.94046121593291,117.97776820014941,17.521607292382377,2.0348927035100823,99.0,4.142530473188946,97.96510729648992,0.1,10077.846485074042,132724.2839718185,1.9,1.7965107296489917,0.8518433690851382,15.3,Developed
77.9278290358716,14.41743553807406,0.0,12.720557329043459,2762.8335569805904,86.56164467474544,3.012991872246931,54.441743553807406,0.4304274103209902,95.27829035871603,9.091466760100746,95.27829035871603,0.1,19321.01769080891,21903.01982194738,1.3265298486469108,1.3404443665827128,0.8287309360981727,16.140444366582713,Developed
82.03661068244178,63.31694658779112,1.0,9.670711454046579,3512.508774306705,97.0,2692.6869427310826,63.909832047325324,2.0,97.0,9.50535572702329,97.0,0.1,22928.656054999556,46690147.255744234,0.6,0.5,0.8647813738854622,16.741526706104437,Developed
76.8282323381328,133.8949493232152,1.4345959608587118,6.91358331791513,81.21700334589198,80.94046121593291,201.3487379558661,44.14861107638543,1.8691919217174235,99.0,4.831623729330007,97.69621211742387,0.1,4307.404769382161,124276.53157235547,2.1696212117423865,2.039242423484773,0.8209742425985023,14.508434345202197,Developed
82.31813065734761,58.91421204944453,0.0,10.17303965723191,16277.361451191966,81.40616483482326,21.19103724584125,55.91462234750475,0.0,93.06043552449204,9.37618452287458,93.06043552449204,0.1,74707.29442396072,8184876.634296546,0.6939564475507969,0.6617925508317497,0.9145185672943649,15.628655586876187,Developed
79.58057702930455,82.79615313796974,0.7961531379697369,10.997635284618598,974.480526857631,85.40769372406052,0.0,58.01942297069546,0.7961531379697369,95.60192343101514,6.975153690353342,97.8057702930454,0.1,7074.1793898187025,482150.176927329,0.7805770293045395,0.7407693724060527,0.8563000184127868,14.37576845176671,Developed
76.21495342009031,113.85046579909692,0.0,12.149205669337478,3011.359677651815,95.81775618950331,45.518687787697154,58.88411179178326,0.0,96.32243013013546,7.667756986986454,96.32243013013546,0.1,19363.811682447875,443250.24751948274,1.6247663029683923,1.6247663029683923,0.8058037423424383,14.203270960959362,Developed
73.1,158.5566199856208,2.0,11.234929978431218,77.92682657267021,96.11323997124163,10.226479942483248,55.91036601006543,3.0,95.0,5.431977403307213,95.55661998562081,0.1,997.1235355681612,2462328.366109959,3.055661998562081,3.4113239971241622,0.7866507002156878,15.01036601006543,Developed
76.37888044343123,126.42388292725036,0.392910421281246,10.16175747672094,109.47866676963942,94.39291042128124,12.573133480999871,27.181416496418535,0.785820842562492,93.21417915743751,6.738716345884989,93.21417915743751,0.1,1040.929487539939,206308.17617346966,1.6106343680781312,1.6106343680781312,0.8485761170727496,17.246678980021855,Developed
79.6106077340724,85.89392265927597,0.0,10.426920809603324,3244.838955267603,80.94046121593291,9.373848938160226,57.221215468144806,0.0,96.0,9.736869244690801,96.0,0.1,24008.125546513966,250153.62982382812,1.6,1.6,0.873474769787632,16.9368692446908,Developed
83.27819305339091,30.089867423926798,1.0,8.90456656073152,912.3189367600266,63.224775276322816,1563.471473755654,60.02007318953518,1.0,97.0,7.27205831091695,97.0,0.1,30728.530707664977,1671756.6467066375,1.0,0.9,0.9154671545969012,17.610036594767593,Developed
77.1813085488178,112.70008337724963,0.0,10.636448575197035,328.34912847876825,84.82392698939431,19.031438522526955,38.44825641153968,0.29736622691448367,94.7841973614869,8.772209034301849,93.7841973614869,0.1,2360.8489185849417,18834.96331345076,1.783687282319723,1.783687282319723,0.8379762126649807,15.027102849605932,Developed
81.4265227796633,27.13157868535776,0.7625665316251937,10.11900649425179,539.269201652089,95.0,99.89621564290037,62.97817862257698,1.5251330632503874,96.71230040512442,8.90293022124891,96.71230040512442,0.1,3485.0568071071334,461479.71028971765,0.6949733873499225,0.5949733873499226,0.8706759314427527,16.550266126500773,Developed
