Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status
83.0,83.0,2.0,7.16,2352.999591,95.0,0.0,63.1,2.0,95.0,7.79,95.0,0.1,14817.37778,17613798.0,0.8,0.8,0.841,16.2,Developing
74.0,113.0,4.0,0.41,63.8784522,98.0,20.0,64.8,4.0,98.0,7.45,98.0,0.1,466.94775,88936.0,3.9,3.9,0.737,13.1,Developing
75.6,127.0,37.0,5.36,159.8772264,97.0,0.0,58.7,43.0,96.0,6.6,96.0,0.1,9689.52887,11366189.0,1.7,1.6,0.735,12.3,Developing
73.3,165.0,12.0,6.2,520.7639087,96.0,3893.0,24.6,14.0,98.0,3.56,98.0,0.4,3972.26475,66195615.0,8.6,8.8,0.687,12.3,Developing
74.7,95.0,1.0,1.62,8.140373615,81.0,22.0,63.0,1.0,75.0,7.42,81.0,0.1,84.268878,4183156.0,4.7,4.7,0.746,13.2,Developing
79.3,6.0,0.0,10.8,230.2524184,96.0,0.0,57.3,0.0,99.0,7.4,99.0,0.1,3215.8159,19876.0,0.9,1.0,0.849,14.1,Developed
68.5,199.0,0.0,4.99,262.8299189,97.0,0.0,42.0,0.0,93.0,4.38,89.0,0.1,3556.561825,26226.0,3.7,3.6,0.678,11.9,Developing
66.0,259.0,2.0,0.16,9.087638194,75.0,0.0,2.1,2.0,75.0,4.93,75.0,0.1,72.759313,64162.0,7.3,7.2,0.459,10.0,Developing
73.1,159.0,2.0,11.9,128.0805702,97.0,12.0,55.6,3.0,95.0,5.33,96.0,0.1,1136.47356,2537875.0,3.1,3.5,0.78,14.7,Developed
56.7,287.0,4.0,3.21,53.30782696,83.0,26.0,23.1,7.0,82.0,6.7,83.0,5.9,543.957418,155588.0,8.0,7.9,0.405,8.9,Developing
57.9,32.0,3.0,0.01,13.40477417,2.0,13.0,24.0,4.0,24.0,3.8,2.0,4.4,192.59733,1129424.0,8.5,8.4,0.582,9.2,Developing
79.4,85.0,0.0,11.98,15345.4907,95.0,8.0,57.5,0.0,99.0,7.75,99.0,0.1,89739.7117,472637.0,0.9,0.9,0.88,13.5,Developed
75.5,126.0,1.0,5.52,58.45976019,98.0,0.0,48.6,2.0,95.0,7.6,98.0,0.1,4267.13578,329174.0,2.2,2.2,0.728,12.8,Developing
79.4,77.0,3.0,9.78,31.50582204,94.0,1457.0,55.0,3.0,97.0,7.91,87.0,0.1,251.2426,5694218.0,0.5,0.5,0.823,14.8,Developed
73.0,14.0,6.0,1.02,176.0107106,62.0,0.0,45.9,7.0,81.0,5.1,79.0,0.1,3851.437869,85813.0,2.8,2.9,0.708,11.6,Developing
76.0,147.0,32.0,0.01,429.6625083,61.0,15.0,57.2,39.0,7.0,5.26,69.0,0.1,6651.12242,32776571.0,5.3,5.1,0.656,10.5,Developing
46.4,693.0,2.0,5.51,299.3671252,9.0,59.0,31.6,4.0,96.0,4.65,96.0,31.9,4163.6596,184339.0,1.9,1.8,0.567,11.8,Developing
65.6,229.0,0.0,7.56,536.2332523,93.0,0.0,43.2,1.0,93.0,6.8,93.0,0.4,3439.597513,7491.0,5.6,5.3,0.624,10.3,Developing
73.5,132.0,1.0,3.99,44.57219966,85.0,1.0,49.7,1.0,9.0,4.31,88.0,0.1,3138.8873,293356.0,2.0,2.1,0.707,11.7,Developing
75.0,183.0,111.0,7.26,179.4777293,94.0,36.0,43.7,127.0,99.0,7.3,98.0,0.1,3739.11936,175287587.0,3.4,3.4,0.677,14.1,Developing
66.9,163.0,2.0,0.1,38.58376645,72.0,50.0,15.5,3.0,72.0,0.92,72.0,0.1,849.8626972,119591.0,11.5,11.5,0.599,12.4,Developing
68.2,247.0,1.0,12.05,42.33443901,99.0,2.0,56.2,1.0,99.0,6.59,99.0,0.1,2378.33927,973146.0,2.4,2.5,0.703,14.1,Developing
75.9,81.0,0.0,1.76,1077.712092,98.0,0.0,2.3,0.0,98.0,9.3,98.0,0.1,5828.621374,362.0,14.2,14.3,0.641,11.8,Developing
65.0,327.0,18.0,11.57,625.5081805,97.0,454.0,55.3,20.0,98.0,5.21,98.0,0.3,5323.473877,143518523.0,2.4,2.7,0.748,13.7,Developing
68.6,151.0,154.0,0.01,46.36536703,95.0,2924.0,13.5,201.0,96.0,2.8,94.0,0.1,541.651484,147139191.0,19.5,2.1,0.513,8.6,Developing
59.8,296.0,1.0,0.45,20.86878709,25.0,24.0,3.9,2.0,88.0,7.72,88.0,3.5,147.586896,8942.0,5.8,5.7,0.416,4.5,Developing
71.6,16.0,1.0,10.72,25.06262895,93.0,8.0,57.5,1.0,94.0,7.23,94.0,0.1,1764.97387,89142.0,2.4,2.5,0.713,12.9,Developed
83.0,78.0,0.0,10.08,664.4738975,98.0,109.0,62.6,1.0,99.0,1.54,99.0,0.1,4474.5717,11128246.0,0.9,0.9,0.886,16.2,Developed
71.7,189.0,15.0,6.14,282.8364612,96.0,4519.0,2.9,18.0,98.0,3.58,98.0,0.6,2358.93629,64554952.0,9.1,9.3,0.666,11.8,Developing
62.0,214.0,8.0,0.01,8.353074798,64.0,1292.0,27.4,12.0,52.0,3.28,64.0,1.2,123.383675,369543.0,8.7,8.5,0.484,7.6,Developing
71.9,123.0,5.0,0.01,285.6103912,88.0,0.0,49.7,6.0,92.0,5.37,89.0,0.1,7496.335728,9295784.0,2.8,2.8,0.742,11.8,Developing
58.6,271.0,41.0,4.75,78.76987363,9.0,7362.0,17.7,68.0,9.0,5.33,9.0,0.8,673.8227,16571216.0,8.6,8.1,0.384,7.2,Developing
75.4,124.0,1.0,5.86,27.46880965,95.0,0.0,56.3,1.0,93.0,7.18,95.0,0.1,488.768855,3327773.0,1.7,1.7,0.746,14.7,Developing
77.3,122.0,0.0,0.01,2700.07305,93.0,0.0,59.4,0.0,93.0,6.38,93.0,0.1,19941.45532,1314545.0,1.9,1.9,0.86,16.5,Developing
76.2,117.0,1.0,6.58,1712.225506,95.0,0.0,58.9,1.0,95.0,11.17,95.0,0.1,5877.87678,333143.0,1.6,1.6,0.756,15.2,Developing
72.7,121.0,0.0,0.01,33.55888998,94.0,0.0,29.0,0.0,94.0,4.61,94.0,0.3,348.482762,513979.0,7.1,7.1,0.636,13.2,Developing
56.8,356.0,66.0,1.97,59.83361364,81.0,1516.0,17.3,100.0,76.0,4.8,81.0,9.1,839.181117,388599.0,8.4,8.3,0.494,10.1,Developing
72.0,155.0,1.0,11.19,32.38616103,96.0,0.0,58.6,1.0,96.0,7.43,96.0,0.1,271.46824,7775327.0,2.3,2.4,0.729,12.9,Developed
68.8,164.0,10.0,0.01,71.50892145,94.0,16.0,38.2,12.0,96.0,6.39,94.0,0.2,954.725253,799562.0,3.6,3.7,0.613,11.1,Developing
64.6,255.0,2.0,8.86,154.8758879,79.0,122.0,35.2,3.0,77.0,3.98,79.0,3.7,9679.742995,1817271.0,6.2,6.1,0.678,12.5,Developing
69.6,181.0,0.0,7.22,51.25232422,94.0,0.0,45.7,0.0,94.0,5.9,94.0,0.1,447.22796,36165.0,3.5,3.4,0.699,12.8,Developing
45.3,686.0,25.0,1.72,0.0,76.0,529.0,25.9,39.0,76.0,6.16,75.0,42.1,548.587312,12366165.0,1.6,1.7,0.427,9.8,Developing
74.4,145.0,11.0,4.41,15.16255482,91.0,1.0,56.4,13.0,91.0,6.84,91.0,0.1,83.5863,47342981.0,2.1,1.9,0.712,13.3,Developing
54.8,373.0,54.0,5.89,9.042540892,8.0,251.0,25.4,85.0,79.0,5.7,8.0,6.3,123.19538,19432541.0,6.3,6.3,0.473,9.2,Developing
82.0,63.0,0.0,7.38,335.5180568,86.0,1.0,67.1,0.0,73.0,8.33,73.0,0.1,2675.58259,412477.0,0.8,0.7,0.815,14.4,Developed
73.7,133.0,3.0,0.43,409.9812523,96.0,394.0,32.5,4.0,97.0,3.61,97.0,0.1,7269.17114,26625845.0,8.7,8.5,0.736,12.3,Developing
74.6,144.0,11.0,4.38,1435.487755,9.0,0.0,57.2,12.0,9.0,7.2,9.0,0.1,7913.383432,47791911.0,2.1,1.9,0.72,13.6,Developing
73.1,158.0,2.0,10.4,14.96373588,95.0,8.0,56.3,3.0,95.0,5.56,95.0,0.1,822.18329,2367487.0,3.0,3.3,0.795,15.4,Developed
55.0,282.0,56.0,0.55,81.8405007,74.0,2.0,19.0,96.0,76.0,6.97,74.0,1.7,595.6368319,1367566.0,9.4,9.3,0.363,6.4,Developing
75.4,124.0,44.0,4.9,920.8284115,98.0,64.0,55.7,52.0,98.0,6.11,98.0,0.1,7199.59665,16995583.0,1.8,1.8,0.714,12.1,Developing
71.1,224.0,0.0,13.3,1888.149904,96.0,1.0,59.3,0.0,96.0,6.61,96.0,0.1,14961.56818,3198231.0,2.9,2.9,0.82,16.5,Developed
67.2,161.0,2.0,0.5,2.726570602,67.0,763.0,15.8,3.0,66.0,0.76,67.0,0.1,114.56179,1131523.0,11.3,11.4,0.607,12.5,Developing
86.0,71.0,2.0,11.18,839.91332,88.0,166.0,6.9,3.0,94.0,1.99,95.0,0.1,4465.24891,8425823.0,1.1,1.1,0.916,16.9,Developed
64.3,268.0,3.0,7.84,7.896234931,82.0,79.0,32.5,4.0,85.0,8.78,82.0,4.7,56.971392,2215621.0,9.9,9.9,0.612,11.5,Developing
81.3,63.0,2.0,8.37,5228.821581,97.0,321.0,59.4,2.0,97.0,8.48,97.0,0.1,37698.78573,5843831.0,0.5,0.5,0.862,16.1,Developed
74.5,128.0,1.0,5.91,180.3787034,96.0,7872.0,54.4,1.0,94.0,7.25,93.0,0.1,4274.376857,3776.0,2.7,2.8,0.755,13.5,Developing
67.4,232.0,1.0,0.17,27.48907048,93.0,6.0,19.5,1.0,93.0,6.3,93.0,0.4,177.234497,714458.0,16.8,17.5,0.0,10.9,Developing
66.2,22.0,42.0,0.7,38.33793462,75.0,1010.0,22.1,55.0,76.0,2.16,75.0,0.4,1168.83947,51448196.0,12.9,13.2,0.54,9.1,Developing
82.5,61.0,1.0,9.87,11734.85381,91.0,158.0,65.5,1.0,91.0,9.36,91.0,0.1,67792.3386,23117353.0,0.6,0.6,0.933,20.3,Developed
56.1,288.0,45.0,4.5,107.7988339,93.0,395.0,15.6,80.0,92.0,6.77,93.0,1.5,569.7612784,14689726.0,9.5,9.1,0.345,5.4,Developing
77.0,137.0,111.0,0.01,59.2589257,94.0,1986.0,16.4,139.0,94.0,3.8,94.0,0.1,856.342857,15572753.0,18.5,19.0,0.557,9.9,Developing
73.0,17.0,0.0,0.01,151.1045552,99.0,0.0,36.2,0.0,99.0,3.37,99.0,0.1,1557.77892,91359.0,5.7,6.0,0.766,13.2,Developing
74.5,97.0,266.0,4.27,39.22509728,95.0,131441.0,26.5,308.0,99.0,4.59,97.0,0.1,3471.247547,1324655.0,4.5,4.0,0.672,11.9,Developing
63.0,26.0,8.0,0.01,80.92679802,84.0,14.0,3.1,12.0,84.0,3.77,84.0,0.9,1326.66882,46392.0,8.0,7.7,0.509,8.5,Developing
72.2,11.0,457.0,2.84,14.23064496,65.0,88962.0,21.2,558.0,86.0,4.56,86.0,0.1,153.1824,127185.0,5.7,5.0,0.592,9.6,Developing
73.8,132.0,3.0,0.47,438.4519214,97.0,334.0,33.4,4.0,97.0,3.47,97.0,0.1,8513.629541,2711169.0,8.5,8.3,0.747,12.5,Developing
64.6,177.0,369.0,0.03,5.447133608,65.0,1129.0,2.6,460.0,7.0,3.26,62.0,0.1,139.31288,16364463.0,2.7,21.1,0.513,7.3,Developing
76.0,145.0,32.0,0.19,21.82252494,72.0,492.0,55.8,39.0,74.0,3.82,74.0,0.1,452.74948,376271.0,5.3,5.1,0.646,10.4,Developing
73.9,126.0,1.0,6.18,110.1138286,84.0,334.0,49.2,1.0,89.0,8.39,88.0,0.1,1872.68416,4136.0,2.7,2.9,0.714,12.6,Developing
82.0,6.0,2.0,6.98,5439.691769,96.0,5189.0,61.5,2.0,96.0,9.27,96.0,0.1,38334.68477,59379449.0,0.5,0.5,0.872,16.4,Developed
59.7,252.0,25.0,0.01,90.12206791,78.0,786.0,25.2,39.0,74.0,4.59,78.0,1.1,943.686575,1286712.0,7.1,6.9,0.475,10.7,Developing
71.2,179.0,0.0,6.02,1122.972967,86.0,0.0,57.0,0.0,86.0,5.96,86.0,0.4,9484.56898,54254.0,3.5,3.5,0.719,12.7,Developing
69.9,29.0,3.0,3.1,400.1342971,94.0,0.0,47.8,4.0,93.0,7.61,94.0,0.3,2519.737387,5971535.0,2.0,1.9,0.628,12.0,Developing
69.7,28.0,7.0,5.71,289.7418649,87.0,0.0,48.2,8.0,86.0,4.26,87.0,2.0,3681.5993,9237566.0,3.5,3.4,0.668,12.6,Developing
78.0,132.0,6.0,2.1,22.48638351,74.0,0.0,47.3,6.0,84.0,5.85,81.0,0.1,495.294791,8947243.0,2.8,2.9,0.728,11.6,Developing
78.0,29.0,0.0,8.24,478.0644911,98.0,0.0,56.3,0.0,98.0,6.15,98.0,0.1,5134.95694,2287955.0,2.6,2.6,0.761,15.2,Developed
59.7,272.0,9.0,3.64,41.91052416,47.0,2200.0,24.5,13.0,71.0,11.87,7.0,1.8,327.42597,3948125.0,7.4,7.2,0.403,9.6,Developing
72.2,157.0,1.0,10.96,384.1473028,94.0,0.0,59.1,1.0,94.0,7.9,95.0,0.1,3381.57837,771686.0,2.3,2.3,0.738,13.3,Developed
62.0,289.0,1.0,0.49,171.7686449,88.0,143.0,31.3,2.0,89.0,8.5,89.0,3.3,1214.77118,822934.0,5.7,5.6,0.427,5.0,Developing
87.0,59.0,0.0,6.91,3601.287457,82.0,3.0,68.0,0.0,96.0,9.6,96.0,0.1,22821.847,416268.0,0.8,0.7,0.826,14.8,Developed
81.1,62.0,1.0,9.05,1162.656768,2.0,10.0,6.5,1.0,97.0,11.1,97.0,0.1,49474.7561,16754962.0,1.0,0.9,0.921,18.1,Developed
79.7,78.0,2.0,7.7,4687.845565,14.0,15.0,6.0,2.0,88.0,9.54,91.0,0.1,28172.14883,31676.0,0.5,0.4,0.877,15.8,Developing
75.9,17.0,0.0,0.01,726.0291764,87.0,0.0,61.3,0.0,91.0,6.42,91.0,0.1,7378.345289,62181.0,1.8,1.9,0.803,15.1,Developing
44.5,715.0,26.0,4.06,0.0,7.0,998.0,26.7,41.0,7.0,6.52,68.0,36.7,453.3511552,12633897.0,9.8,9.9,0.418,9.5,Developing
69.4,216.0,0.0,0.01,209.3921344,99.0,0.0,23.6,1.0,98.0,3.57,99.0,0.5,2522.7968,776448.0,15.7,16.2,0.596,12.5,Developing
74.1,147.0,0.0,0.01,917.467628,98.0,0.0,32.3,0.0,98.0,4.82,98.0,0.1,9637.265,1258653.0,7.0,7.0,0.765,14.7,Developing
74.5,145.0,1.0,3.51,31.76575838,92.0,2.0,48.9,1.0,91.0,5.4,91.0,0.4,492.492378,279122.0,1.9,1.7,0.718,12.6,Developing
58.1,275.0,42.0,4.51,85.55592906,91.0,860.0,17.1,71.0,9.0,5.17,91.0,0.9,666.842783,168194.0,8.8,8.4,0.377,6.7,Developing
76.5,127.0,1.0,6.74,956.8229765,86.0,0.0,52.7,2.0,86.0,6.75,86.0,0.1,6973.9284,3516268.0,2.0,2.0,0.75,12.8,Developing
72.8,166.0,0.0,2.83,624.2361828,99.0,15.0,3.2,0.0,99.0,4.97,99.0,0.1,7318.12641,1247429.0,7.3,7.3,0.734,13.8,Developing
58.1,29.0,28.0,0.22,42.2547904,63.0,11.0,21.2,43.0,63.0,4.73,63.0,2.0,459.2912,113517.0,8.0,8.0,0.385,8.4,Developing
63.3,273.0,1.0,0.52,19.15664091,95.0,0.0,15.5,1.0,96.0,4.9,95.0,0.2,997.7417141,623434.0,18.3,19.1,0.0,8.4,Developing
71.8,123.0,21.0,0.51,171.3658969,97.0,1455.0,51.7,24.0,99.0,5.41,99.0,0.1,2884.94776,31596855.0,6.4,6.3,0.589,10.3,Developing
72.5,173.0,3.0,3.83,253.0007812,93.0,0.0,47.9,4.0,93.0,6.91,93.0,0.2,1344.31871,552216.0,2.0,1.9,0.601,11.0,Developing
63.7,237.0,145.0,1.86,8.313282039,72.0,5253.0,16.8,211.0,7.0,5.19,72.0,0.9,52.1535887,94887724.0,1.6,1.4,0.427,8.4,Developing
71.0,218.0,0.0,7.13,291.0170765,95.0,0.0,55.4,0.0,96.0,6.0,96.0,0.1,3352.731296,236755.0,2.8,2.8,0.716,13.7,Developed
58.1,287.0,80.0,0.03,25.87392536,64.0,1599.0,15.7,110.0,64.0,8.33,64.0,0.1,373.3611163,2729431.0,18.8,18.9,0.433,8.7,Developing
76.6,11.0,1.0,11.89,167.3280168,58.0,45.0,5.1,1.0,96.0,9.14,96.0,0.1,1152.39681,1289898.0,0.8,0.6,0.777,15.5,Developed
78.3,95.0,0.0,11.28,507.306164,64.0,44.0,59.4,1.0,96.0,9.3,95.0,0.1,3743.95693,1376133.0,0.8,0.8,0.878,18.6,Developed
69.2,184.0,16.0,0.01,0.442802404,99.0,8.0,43.9,18.0,99.0,5.84,99.0,0.1,25.448414,37577.0,3.0,3.1,0.69,12.1,Developing
44.5,675.0,5.0,2.67,57.90369752,87.0,0.0,27.4,6.0,88.0,6.3,89.0,34.8,862.9463118,1949543.0,9.3,9.2,0.437,10.7,Developing
72.9,164.0,6.0,6.05,74.8217488,81.0,0.0,5.4,8.0,86.0,4.34,85.0,1.6,4647.31359,954353.0,3.4,3.4,0.685,12.7,Developing
71.1,144.0,0.0,4.16,209.0865,66.0,0.0,23.2,0.0,93.0,5.0,92.0,0.9,1768.92132,46147.0,8.9,8.9,0.572,11.3,Developing
79.7,57.0,0.0,10.69,2443.325028,96.0,0.0,58.3,0.0,99.0,7.54,99.0,0.1,32233.83942,1124835.0,0.9,1.0,0.847,13.8,Developed
77.9,64.0,0.0,0.01,1626.591186,99.0,0.0,25.1,0.0,99.0,11.16,99.0,0.1,7112.33575,393.0,13.7,13.8,0.683,12.4,Developing
74.2,99.0,1.0,5.31,3.3021542,98.0,68.0,5.8,1.0,97.0,5.86,97.0,0.1,35.1293,2992547.0,1.7,1.8,0.696,11.4,Developing
68.2,21.0,0.0,4.9,251.6586929,96.0,0.0,41.4,0.0,96.0,4.5,96.0,0.4,3419.275719,254984.0,3.7,3.7,0.677,11.8,Developing
74.1,137.0,11.0,7.62,57.58467352,73.0,0.0,55.7,13.0,95.0,8.22,96.0,0.1,333.4376,3839379.0,1.2,1.0,0.77,16.4,Developing
75.0,211.0,3.0,2.77,57.74562629,96.0,0.0,5.1,3.0,96.0,6.68,96.0,0.2,362.951768,656478.0,1.8,1.7,0.651,12.9,Developing
68.4,154.0,6.0,0.62,8.59680496,5.0,827.0,44.2,8.0,78.0,7.92,77.0,0.1,145.2163,8365.0,3.0,3.0,0.668,11.0,Developing
65.6,22.0,7.0,2.75,579.4128244,98.0,0.0,45.9,8.0,98.0,1.96,97.0,0.1,6675.262954,5267839.0,3.2,3.3,0.672,10.7,Developing
74.1,14.0,1.0,12.06,149.659879,95.0,14.0,64.5,1.0,95.0,7.93,95.0,0.1,7674.86559,7265115.0,1.9,1.9,0.781,14.4,Developed
72.6,141.0,1.0,2.86,53.19373012,69.0,69.0,47.4,1.0,97.0,5.94,94.0,0.1,694.435119,35655.0,2.1,2.1,0.644,11.1,Developing
74.6,121.0,0.0,6.17,709.1311228,93.0,0.0,57.8,0.0,95.0,6.13,95.0,0.1,7325.73474,616969.0,2.1,2.1,0.774,14.2,Developing
72.0,197.0,2.0,2.37,549.2783081,89.0,0.0,53.4,2.0,9.0,6.81,89.0,0.3,3736.58713,619256.0,1.7,1.6,0.666,13.0,Developing
75.5,124.0,2.0,5.43,7.320514461,98.0,0.0,46.9,2.0,95.0,7.72,99.0,0.1,446.372833,389684.0,2.3,2.3,0.721,12.4,Developing
74.0,15.0,3.0,1.36,379.7659054,96.0,1.0,51.4,4.0,97.0,5.63,97.0,0.1,3112.83529,11761.0,6.4,6.3,0.673,13.6,Developing
78.5,9.0,3.0,11.92,582.6157028,9.0,779.0,56.6,4.0,96.0,1.62,97.0,0.1,3359.95215,82534176.0,1.1,1.1,0.872,16.3,Developed
52.9,462.0,35.0,1.08,9.728005297,93.0,118712.0,17.6,54.0,86.0,1.5,93.0,13.7,458.8681744,1516795.0,6.8,6.7,0.43,10.2,Developing
71.7,187.0,10.0,1.88,657.5282797,73.0,0.0,49.9,13.0,65.0,6.2,73.0,0.4,3687.763767,15923559.0,1.2,1.2,0.614,10.7,Developing
74.7,142.0,3.0,9.06,542.0235,97.0,48.0,54.5,3.0,98.0,6.22,99.0,0.1,5693.52416,382457.0,2.4,2.6,0.796,15.3,Developed
68.9,179.0,119.0,0.09,200.0684443,78.0,12943.0,26.5,142.0,8.0,2.85,78.0,0.3,3491.595887,255131116.0,1.4,1.2,0.682,12.9,Developing
89.0,78.0,0.0,9.88,271.2545531,98.0,0.0,6.9,0.0,98.0,9.5,98.0,0.1,2277.53613,14162.0,0.7,0.5,0.837,16.8,Developed
74.4,123.0,20.0,0.5,352.0636419,94.0,107.0,52.8,23.0,94.0,5.36,95.0,0.1,3868.83123,3546576.0,6.0,5.9,0.705,13.1,Developing
75.6,136.0,1.0,3.79,5.457289334,93.0,0.0,52.7,1.0,86.0,5.91,93.0,0.6,56.144952,285187.0,1.8,1.7,0.727,12.8,Developing
65.6,27.0,47.0,0.33,21.23698847,4.0,2046.0,2.5,61.0,9.0,1.87,84.0,0.5,1186.423937,555331.0,13.0,13.3,0.526,9.1,Developing
71.9,155.0,0.0,1.51,310.8203382,88.0,0.0,67.0,0.0,85.0,5.3,84.0,0.1,1842.44421,99184.0,0.1,0.1,0.679,13.5,Developing
69.8,212.0,5.0,8.39,375.6835376,48.0,39.0,58.5,6.0,57.0,7.81,52.0,0.2,2965.142365,45877.0,2.4,2.5,0.728,14.9,Developing
78.1,96.0,0.0,13.2,3557.455507,33.0,0.0,5.1,0.0,71.0,1.6,81.0,0.1,24517.26745,811566.0,1.7,1.9,0.833,15.4,Developed
73.2,11.0,4.0,1.19,257.2878697,94.0,231.0,48.9,5.0,98.0,5.29,98.0,0.1,2254.933126,978571.0,6.5,6.4,0.654,13.1,Developing
69.1,219.0,0.0,0.01,19.79057439,97.0,0.0,22.7,1.0,97.0,3.83,97.0,0.6,235.882889,764961.0,15.9,16.5,0.589,12.6,Developing
72.2,161.0,1.0,10.39,508.6304588,96.0,1.0,6.3,1.0,96.0,6.67,95.0,0.1,4513.13628,76122.0,2.2,2.2,0.75,13.5,Developed
72.5,177.0,13.0,6.26,321.1953005,96.0,3526.0,22.6,15.0,98.0,3.55,98.0,0.5,2893.651356,6542547.0,8.9,9.1,0.682,12.0,Developing
73.1,166.0,1.0,3.48,155.5884677,36.0,0.0,44.5,1.0,99.0,4.56,96.0,2.3,3465.221998,2712511.0,1.9,1.8,0.694,11.9,Developing
70.0,224.0,1.0,14.67,501.8056141,98.0,0.0,58.2,1.0,98.0,5.95,97.0,0.1,6376.183153,9527985.0,2.1,2.3,0.755,15.1,Developing
64.0,267.0,38.0,0.81,23.72796328,71.0,35558.0,15.4,58.0,74.0,4.89,78.0,0.6,245.1235876,1782997.0,8.2,8.1,0.466,8.7,Developing
69.1,2.0,0.0,2.25,62.08343533,99.0,0.0,58.7,0.0,99.0,4.23,99.0,0.1,3651.966784,85995.0,4.0,3.7,0.706,14.6,Developing
62.1,253.0,37.0,0.01,97.67794571,98.0,124.0,28.0,54.0,93.0,3.56,98.0,0.8,1432.227943,26962563.0,6.4,6.3,0.576,11.7,Developing
67.2,217.0,67.0,4.44,0.901149288,52.0,10511.0,19.2,87.0,85.0,3.25,84.0,0.1,11.553196,8331954.0,1.0,9.7,0.631,11.6,Developing
83.0,76.0,0.0,11.42,2052.393076,95.0,0.0,58.8,0.0,96.0,8.11,99.0,0.1,13198.6693,497783.0,0.9,0.9,0.888,13.5,Developed
72.0,187.0,0.0,6.72,643.7035752,96.0,0.0,27.6,0.0,96.0,4.45,96.0,0.1,7663.1378,8122.0,6.2,6.6,0.714,12.2,Developing
57.4,368.0,30.0,2.3,143.8698873,94.0,26.0,2.2,47.0,93.0,4.73,94.0,9.1,1139.11233,13456417.0,6.7,6.6,0.518,11.6,Developing
73.6,148.0,3.0,5.36,441.8446244,87.0,0.0,47.9,3.0,83.0,1.33,87.0,0.1,3855.537735,6379219.0,2.0,2.0,0.679,12.3,Developing
76.0,121.0,6.0,3.82,79.11626341,83.0,0.0,53.5,7.0,84.0,9.16,83.0,0.1,6432.216537,1593112.0,1.2,1.1,0.737,14.0,Developing
71.6,125.0,5.0,1.98,263.142699,84.0,0.0,48.8,6.0,91.0,5.1,87.0,0.1,7189.691229,917382.0,2.8,2.9,0.741,11.7,Developing
62.7,278.0,10.0,0.01,208.2311603,67.0,2299.0,47.9,13.0,64.0,4.26,73.0,0.7,2182.716565,7755785.0,1.3,1.3,0.511,10.0,Developing
68.9,23.0,0.0,2.31,60.65068446,99.0,1.0,58.0,0.0,99.0,4.26,99.0,0.1,3369.48247,851967.0,4.0,3.7,0.704,14.5,Developing
74.4,156.0,0.0,0.01,1542.635979,92.0,36.0,6.7,0.0,92.0,5.88,92.0,0.1,15725.1374,1993782.0,2.2,2.2,0.822,16.0,Developed
49.6,394.0,46.0,0.45,49.09198224,17.0,63.0,16.4,80.0,3.0,2.92,19.0,4.7,929.772391,11133861.0,9.8,9.7,0.338,6.0,Developing
75.1,137.0,7.0,3.87,282.1440066,91.0,0.0,5.0,8.0,91.0,5.58,94.0,0.1,4255.56571,14691275.0,1.3,1.2,0.702,13.1,Developing
72.0,18.0,0.0,3.0,21.2543002,89.0,0.0,65.6,0.0,94.0,5.31,95.0,0.1,154.68923,17461.0,0.2,0.2,0.64,12.1,Developing
77.6,119.0,1.0,6.74,1842.463782,8.0,0.0,57.1,1.0,8.0,8.3,8.0,0.1,12593.7374,393986.0,1.9,1.8,0.78,13.0,Developing
78.8,9.0,0.0,11.84,1346.246697,95.0,0.0,57.0,0.0,99.0,7.95,99.0,0.1,8289.69641,465158.0,1.0,0.9,0.874,13.5,Developed
72.3,178.0,7.0,6.2,352.9551269,84.0,0.0,49.3,8.0,88.0,4.34,89.0,1.8,3836.468771,9371338.0,3.5,3.4,0.677,12.6,Developing
69.0,265.0,37.0,0.72,33.74786198,81.0,0.0,15.8,56.0,8.0,5.3,85.0,0.6,274.819723,18336724.0,8.1,8.0,0.473,8.9,Developing
74.7,13.0,11.0,7.63,719.3663797,81.0,0.0,56.3,12.0,91.0,6.84,98.0,0.1,4251.574348,38728696.0,1.1,1.0,0.775,16.3,Developing
68.0,299.0,11.0,0.64,126.6142137,71.0,1.0,41.9,14.0,67.0,5.92,72.0,1.5,854.346921,647272.0,1.4,1.4,0.454,8.2,Developing
56.9,436.0,2.0,6.21,512.5887995,93.0,1.0,33.7,3.0,96.0,4.71,96.0,13.4,5714.47937,1914414.0,9.2,9.0,0.63,12.1,Developing
61.4,263.0,36.0,0.68,38.41870375,82.0,2.0,16.3,54.0,83.0,5.11,85.0,0.6,292.157443,1888268.0,8.0,7.9,0.478,9.0,Developing
81.0,67.0,1.0,10.3,579.1331637,95.0,10.0,61.5,2.0,92.0,8.45,92.0,0.1,3416.71483,23948.0,0.7,0.6,0.91,20.3,Developed
66.0,196.0,20.0,0.26,11.8385319,92.0,17.0,23.2,28.0,89.0,4.51,92.0,0.3,148.912351,141232.0,9.9,9.7,0.474,8.7,Developing
67.5,216.0,62.0,4.19,137.327474,87.0,530.0,21.1,80.0,87.0,3.94,87.0,0.1,1672.685433,8929349.0,1.0,9.7,0.648,11.4,Developing
